"respondent_id","h1n1_vaccine","seasonal_vaccine"
26884,0.265957446808511,0.753086419753086
26885,0.089441667168584,0.436974789915966
26886,0.089441667168584,0.753086419753086
26887,0.617128463476071,0.872576177285319
26888,0.731690622861054,0.872576177285319
26889,0.089441667168584,0.18796992481203
26890,0.089441667168584,0.4
26891,0.745762711864407,0.753086419753086
26892,0.089441667168584,0.436974789915966
26893,0.089441667168584,0.18796992481203
26894,0.16542014958205,0.436974789915966
26895,0.089441667168584,0.753086419753086
26896,0.089441667168584,0.18796992481203
26897,0.089441667168584,0.436974789915966
26898,0.089441667168584,0.916666666666667
26899,0.089441667168584,0.18796992481203
26900,0.089441667168584,0.18796992481203
26901,0.089441667168584,0.4
26902,0.089441667168584,0.872576177285319
26903,0.223300970873786,0.436974789915966
26904,0.089441667168584,0.18796992481203
26905,0.391891891891892,0.4
26906,0.089441667168584,0.18796992481203
26907,0.089441667168584,0.582089552238806
26908,0.638888888888889,0.872576177285319
26909,0.145762711864407,0.242424242424242
26910,0.089441667168584,0.660194174757282
26911,0.089441667168584,0.18796992481203
26912,0.341714285714286,0.872576177285319
26913,0.680672268907563,0.872576177285319
26914,0.089441667168584,0.18796992481203
26915,0.248554913294798,0.872576177285319
26916,0.089441667168584,0.18796992481203
26917,0.089441667168584,0.18796992481203
26918,0.724137931034483,0.753086419753086
26919,0.16542014958205,0.436974789915966
26920,0.089441667168584,0.18796992481203
26921,0.089441667168584,0.660194174757282
26922,0.089441667168584,0.660194174757282
26923,0.089441667168584,0.18796992481203
26924,0.724137931034483,0.753086419753086
26925,0.089441667168584,0.753086419753086
26926,0.341714285714286,0.872576177285319
26927,0.647058823529412,0.753086419753086
26928,0.089441667168584,0.582089552238806
26929,0.089441667168584,0.4
26930,0.766233766233766,0.872576177285319
26931,0.089441667168584,0.18796992481203
26932,0.089441667168584,0.660194174757282
26933,0.089441667168584,0.582089552238806
26934,0.372093023255814,0.872576177285319
26935,0.16542014958205,0.436974789915966
26936,0.4,0.753086419753086
26937,0.089441667168584,0.660194174757282
26938,0.089441667168584,0.18796992481203
26939,0.089441667168584,0.18796992481203
26940,0.089441667168584,0.18796992481203
26941,0.089441667168584,0.18796992481203
26942,0.329268292682927,0.660194174757282
26943,0.16542014958205,0.872576177285319
26944,0.089441667168584,0.18796992481203
26945,0.089441667168584,0.18796992481203
26946,0.089441667168584,0.4
26947,0.089441667168584,0.18796992481203
26948,0.089441667168584,0.18796992481203
26949,0.089441667168584,0.18796992481203
26950,0.089441667168584,0.242424242424242
26951,0.089441667168584,0.18796992481203
26952,0.731690622861054,0.872576177285319
26953,0.664516129032258,0.872576177285319
26954,0.089441667168584,0.18796992481203
26955,0.089441667168584,0.660194174757282
26956,0.089441667168584,0.18796992481203
26957,0.089441667168584,0.660194174757282
26958,0.089441667168584,0.753086419753086
26959,0.089441667168584,0.4
26960,0.089441667168584,0.18796992481203
26961,0.089441667168584,0.18796992481203
26962,0.089441667168584,0.872576177285319
26963,0.089441667168584,0.660194174757282
26964,0.089441667168584,0.18796992481203
26965,0.731690622861054,0.872576177285319
26966,0.089441667168584,0.18796992481203
26967,0.089441667168584,0.18796992481203
26968,0.089441667168584,0.753086419753086
26969,0.089441667168584,0.18796992481203
26970,0.731690622861054,0.753086419753086
26971,0.089441667168584,0.18796992481203
26972,0.089441667168584,0.18796992481203
26973,0.089441667168584,0.4
26974,0.089441667168584,0.4
26975,0.089441667168584,0.660194174757282
26976,0.731690622861054,0.242424242424242
26977,0.089441667168584,0.18796992481203
26978,0.089441667168584,0.4
26979,0.745762711864407,0.753086419753086
26980,0.089441667168584,0.18796992481203
26981,0.16542014958205,0.4
26982,0.682926829268293,0.872576177285319
26983,0.089441667168584,0.18796992481203
26984,0.089441667168584,0.18796992481203
26985,0.089441667168584,0.18796992481203
26986,0.089441667168584,0.18796992481203
26987,0.089441667168584,0.18796992481203
26988,0.089441667168584,0.18796992481203
26989,0.089441667168584,0.753086419753086
26990,0.089441667168584,0.18796992481203
26991,0.341714285714286,0.582089552238806
26992,0.341714285714286,0.582089552238806
26993,0.089441667168584,0.753086419753086
26994,0.089441667168584,0.4
26995,0.164835164835165,0.916666666666667
26996,0.341714285714286,0.582089552238806
26997,0.089441667168584,0.18796992481203
26998,0.089441667168584,0.18796992481203
26999,0.36046511627907,0.4
27000,0.089441667168584,0.18796992481203
27001,0.089441667168584,0.582089552238806
27002,0.089441667168584,0.242424242424242
27003,0.089441667168584,0.18796992481203
27004,0.089441667168584,0.18796992481203
27005,0.58,0.916666666666667
27006,0.731690622861054,0.872576177285319
27007,0.089441667168584,0.18796992481203
27008,0.16542014958205,0.18796992481203
27009,0.089441667168584,0.18796992481203
27010,0.089441667168584,0.18796992481203
27011,0.089441667168584,0.4
27012,0.325892857142857,0.582089552238806
27013,0.089441667168584,0.18796992481203
27014,0.089441667168584,0.436974789915966
27015,0.089441667168584,0.18796992481203
27016,0.089441667168584,0.4
27017,0.291666666666667,0.753086419753086
27018,0.089441667168584,0.18796992481203
27019,0.731690622861054,0.872576177285319
27020,0.247222222222222,0.582089552238806
27021,0.089441667168584,0.436974789915966
27022,0.089441667168584,0.18796992481203
27023,0.16542014958205,0.436974789915966
27024,0.089441667168584,0.436974789915966
27025,0.089441667168584,0.18796992481203
27026,0.089441667168584,0.660194174757282
27027,0.089441667168584,0.753086419753086
27028,0.16542014958205,0.753086419753086
27029,0.089441667168584,0.18796992481203
27030,0.16542014958205,0.753086419753086
27031,0.16542014958205,0.660194174757282
27032,0.089441667168584,0.660194174757282
27033,0.089441667168584,0.436974789915966
27034,0.089441667168584,0.660194174757282
27035,0.089441667168584,0.18796992481203
27036,0.089441667168584,0.660194174757282
27037,0.680672268907563,0.872576177285319
27038,0.089441667168584,0.18796992481203
27039,0.731690622861054,0.872576177285319
27040,0.16542014958205,0.436974789915966
27041,0.089441667168584,0.660194174757282
27042,0.089441667168584,0.582089552238806
27043,0.247222222222222,0.4
27044,0.089441667168584,0.18796992481203
27045,0.089441667168584,0.436974789915966
27046,0.089441667168584,0.18796992481203
27047,0.731690622861054,0.872576177285319
27048,0.16542014958205,0.660194174757282
27049,0.089441667168584,0.753086419753086
27050,0.089441667168584,0.18796992481203
27051,0.089441667168584,0.18796992481203
27052,0.089441667168584,0.436974789915966
27053,0.731690622861054,0.872576177285319
27054,0.089441667168584,0.18796992481203
27055,0.089441667168584,0.872576177285319
27056,0.089441667168584,0.18796992481203
27057,0.089441667168584,0.18796992481203
27058,0.731690622861054,0.872576177285319
27059,0.089441667168584,0.18796992481203
27060,0.089441667168584,0.18796992481203
27061,0.325892857142857,0.872576177285319
27062,0.089441667168584,0.582089552238806
27063,0.089441667168584,0.582089552238806
27064,0.16542014958205,0.753086419753086
27065,0.089441667168584,0.436974789915966
27066,0.089441667168584,0.582089552238806
27067,0.291666666666667,0.753086419753086
27068,0.731690622861054,0.872576177285319
27069,0.664516129032258,0.872576177285319
27070,0.089441667168584,0.18796992481203
27071,0.089441667168584,0.18796992481203
27072,0.089441667168584,0.872576177285319
27073,0.089441667168584,0.660194174757282
27074,0.089441667168584,0.18796992481203
27075,0.731690622861054,0.872576177285319
27076,0.724137931034483,0.753086419753086
27077,0.089441667168584,0.18796992481203
27078,0.089441667168584,0.753086419753086
27079,0.248554913294798,0.872576177285319
27080,0.089441667168584,0.18796992481203
27081,0.089441667168584,0.872576177285319
27082,0.089441667168584,0.18796992481203
27083,0.089441667168584,0.436974789915966
27084,0.731690622861054,0.753086419753086
27085,0.089441667168584,0.18796992481203
27086,0.089441667168584,0.18796992481203
27087,0.16542014958205,0.436974789915966
27088,0.145762711864407,0.872576177285319
27089,0.16542014958205,0.436974789915966
27090,0.089441667168584,0.4
27091,0.731690622861054,0.242424242424242
27092,0.089441667168584,0.18796992481203
27093,0.089441667168584,0.18796992481203
27094,0.089441667168584,0.18796992481203
27095,0.089441667168584,0.18796992481203
27096,0.089441667168584,0.436974789915966
27097,0.372093023255814,0.872576177285319
27098,0.617128463476071,0.872576177285319
27099,0.089441667168584,0.660194174757282
27100,0.089441667168584,0.660194174757282
27101,0.089441667168584,0.753086419753086
27102,0.089441667168584,0.872576177285319
27103,0.089441667168584,0.18796992481203
27104,0.16542014958205,0.436974789915966
27105,0.089441667168584,0.753086419753086
27106,0.671052631578947,0.436974789915966
27107,0.4,0.872576177285319
27108,0.089441667168584,0.436974789915966
27109,0.089441667168584,0.18796992481203
27110,0.089441667168584,0.436974789915966
27111,0.089441667168584,0.18796992481203
27112,0.341714285714286,0.872576177285319
27113,0.089441667168584,0.18796992481203
27114,0.089441667168584,0.18796992481203
27115,0.680672268907563,0.872576177285319
27116,0.089441667168584,0.872576177285319
27117,0.089441667168584,0.18796992481203
27118,0.089441667168584,0.18796992481203
27119,0.089441667168584,0.18796992481203
27120,0.089441667168584,0.872576177285319
27121,0.089441667168584,0.582089552238806
27122,0.089441667168584,0.18796992481203
27123,0.089441667168584,0.18796992481203
27124,0.089441667168584,0.4
27125,0.089441667168584,0.18796992481203
27126,0.3125,0.18796992481203
27127,0.089441667168584,0.18796992481203
27128,0.089441667168584,0.18796992481203
27129,0.724137931034483,0.436974789915966
27130,0.089441667168584,0.18796992481203
27131,0.089441667168584,0.18796992481203
27132,0.372093023255814,0.872576177285319
27133,0.089441667168584,0.660194174757282
27134,0.724137931034483,0.753086419753086
27135,0.16542014958205,0.436974789915966
27136,0.089441667168584,0.18796992481203
27137,0.089441667168584,0.18796992481203
27138,0.089441667168584,0.18796992481203
27139,0.16542014958205,0.18796992481203
27140,0.731690622861054,0.872576177285319
27141,0.372093023255814,0.872576177285319
27142,0.089441667168584,0.18796992481203
27143,0.089441667168584,0.916666666666667
27144,0.089441667168584,0.18796992481203
27145,0.654929577464789,0.660194174757282
27146,0.089441667168584,0.872576177285319
27147,0.089441667168584,0.18796992481203
27148,0.16542014958205,0.436974789915966
27149,0.247222222222222,0.18796992481203
27150,0.325892857142857,0.872576177285319
27151,0.089441667168584,0.753086419753086
27152,0.089441667168584,0.18796992481203
27153,0.16542014958205,0.753086419753086
27154,0.731690622861054,0.872576177285319
27155,0.089441667168584,0.436974789915966
27156,0.089441667168584,0.18796992481203
27157,0.089441667168584,0.582089552238806
27158,0.089441667168584,0.18796992481203
27159,0.089441667168584,0.18796992481203
27160,0.089441667168584,0.660194174757282
27161,0.089441667168584,0.436974789915966
27162,0.16542014958205,0.872576177285319
27163,0.731690622861054,0.872576177285319
27164,0.281767955801105,0.436974789915966
27165,0.372093023255814,0.872576177285319
27166,0.145762711864407,0.242424242424242
27167,0.089441667168584,0.436974789915966
27168,0.16542014958205,0.872576177285319
27169,0.731690622861054,0.872576177285319
27170,0.16542014958205,0.753086419753086
27171,0.089441667168584,0.18796992481203
27172,0.089441667168584,0.872576177285319
27173,0.341714285714286,0.582089552238806
27174,0.089441667168584,0.436974789915966
27175,0.089441667168584,0.18796992481203
27176,0.664516129032258,0.872576177285319
27177,0.731690622861054,0.872576177285319
27178,0.089441667168584,0.18796992481203
27179,0.089441667168584,0.18796992481203
27180,0.281767955801105,0.436974789915966
27181,0.089441667168584,0.4
27182,0.731690622861054,0.872576177285319
27183,0.089441667168584,0.660194174757282
27184,0.089441667168584,0.436974789915966
27185,0.703703703703704,0.872576177285319
27186,0.089441667168584,0.753086419753086
27187,0.089441667168584,0.18796992481203
27188,0.089441667168584,0.436974789915966
27189,0.089441667168584,0.753086419753086
27190,0.341714285714286,0.872576177285319
27191,0.16542014958205,0.872576177285319
27192,0.425675675675676,0.872576177285319
27193,0.089441667168584,0.18796992481203
27194,0.089441667168584,0.436974789915966
27195,0.089441667168584,0.660194174757282
27196,0.281767955801105,0.18796992481203
27197,0.089441667168584,0.872576177285319
27198,0.731690622861054,0.872576177285319
27199,0.089441667168584,0.18796992481203
27200,0.089441667168584,0.436974789915966
27201,0.372093023255814,0.872576177285319
27202,0.089441667168584,0.436974789915966
27203,0.089441667168584,0.18796992481203
27204,0.089441667168584,0.18796992481203
27205,0.089441667168584,0.18796992481203
27206,0.089441667168584,0.18796992481203
27207,0.089441667168584,0.18796992481203
27208,0.731690622861054,0.753086419753086
27209,0.089441667168584,0.18796992481203
27210,0.089441667168584,0.18796992481203
27211,0.089441667168584,0.4
27212,0.617128463476071,0.872576177285319
27213,0.388888888888889,0.582089552238806
27214,0.089441667168584,0.18796992481203
27215,0.16542014958205,0.582089552238806
27216,0.089441667168584,0.753086419753086
27217,0.089441667168584,0.660194174757282
27218,0.391891891891892,0.872576177285319
27219,0.671052631578947,0.436974789915966
27220,0.16542014958205,0.753086419753086
27221,0.089441667168584,0.660194174757282
27222,0.089441667168584,0.916666666666667
27223,0.089441667168584,0.660194174757282
27224,0.089441667168584,0.436974789915966
27225,0.089441667168584,0.18796992481203
27226,0.089441667168584,0.18796992481203
27227,0.089441667168584,0.18796992481203
27228,0.223300970873786,0.753086419753086
27229,0.680672268907563,0.872576177285319
27230,0.089441667168584,0.872576177285319
27231,0.089441667168584,0.753086419753086
27232,0.089441667168584,0.753086419753086
27233,0.329268292682927,0.242424242424242
27234,0.089441667168584,0.18796992481203
27235,0.731690622861054,0.872576177285319
27236,0.089441667168584,0.872576177285319
27237,0.323529411764706,0.753086419753086
27238,0.089441667168584,0.660194174757282
27239,0.36046511627907,0.4
27240,0.089441667168584,0.18796992481203
27241,0.089441667168584,0.18796992481203
27242,0.089441667168584,0.4
27243,0.089441667168584,0.18796992481203
27244,0.089441667168584,0.18796992481203
27245,0.16542014958205,0.753086419753086
27246,0.680672268907563,0.872576177285319
27247,0.089441667168584,0.872576177285319
27248,0.089441667168584,0.753086419753086
27249,0.089441667168584,0.436974789915966
27250,0.089441667168584,0.18796992481203
27251,0.089441667168584,0.18796992481203
27252,0.3125,0.582089552238806
27253,0.089441667168584,0.872576177285319
27254,0.731690622861054,0.872576177285319
27255,0.089441667168584,0.18796992481203
27256,0.325892857142857,0.872576177285319
27257,0.341714285714286,0.582089552238806
27258,0.664516129032258,0.4
27259,0.724137931034483,0.753086419753086
27260,0.089441667168584,0.436974789915966
27261,0.089441667168584,0.436974789915966
27262,0.16542014958205,0.436974789915966
27263,0.16542014958205,0.436974789915966
27264,0.089441667168584,0.18796992481203
27265,0.089441667168584,0.582089552238806
27266,0.089441667168584,0.436974789915966
27267,0.223300970873786,0.872576177285319
27268,0.089441667168584,0.18796992481203
27269,0.731690622861054,0.753086419753086
27270,0.089441667168584,0.18796992481203
27271,0.089441667168584,0.18796992481203
27272,0.089441667168584,0.872576177285319
27273,0.089441667168584,0.4
27274,0.089441667168584,0.18796992481203
27275,0.089441667168584,0.660194174757282
27276,0.089441667168584,0.436974789915966
27277,0.089441667168584,0.660194174757282
27278,0.16542014958205,0.436974789915966
27279,0.089441667168584,0.18796992481203
27280,0.425675675675676,0.872576177285319
27281,0.089441667168584,0.660194174757282
27282,0.089441667168584,0.872576177285319
27283,0.089441667168584,0.18796992481203
27284,0.247222222222222,0.4
27285,0.089441667168584,0.4
27286,0.089441667168584,0.436974789915966
27287,0.089441667168584,0.660194174757282
27288,0.341714285714286,0.582089552238806
27289,0.281767955801105,0.436974789915966
27290,0.089441667168584,0.18796992481203
27291,0.682926829268293,0.872576177285319
27292,0.089441667168584,0.582089552238806
27293,0.089441667168584,0.872576177285319
27294,0.089441667168584,0.18796992481203
27295,0.16542014958205,0.753086419753086
27296,0.089441667168584,0.582089552238806
27297,0.089441667168584,0.872576177285319
27298,0.089441667168584,0.436974789915966
27299,0.089441667168584,0.436974789915966
27300,0.16542014958205,0.872576177285319
27301,0.089441667168584,0.18796992481203
27302,0.089441667168584,0.753086419753086
27303,0.089441667168584,0.436974789915966
27304,0.089441667168584,0.753086419753086
27305,0.089441667168584,0.18796992481203
27306,0.089441667168584,0.436974789915966
27307,0.731690622861054,0.872576177285319
27308,0.16542014958205,0.436974789915966
27309,0.325892857142857,0.872576177285319
27310,0.089441667168584,0.18796992481203
27311,0.089441667168584,0.18796992481203
27312,0.089441667168584,0.436974789915966
27313,0.089441667168584,0.18796992481203
27314,0.089441667168584,0.18796992481203
27315,0.089441667168584,0.18796992481203
27316,0.341772151898734,0.582089552238806
27317,0.16542014958205,0.436974789915966
27318,0.089441667168584,0.4
27319,0.089441667168584,0.753086419753086
27320,0.358490566037736,0.916666666666667
27321,0.089441667168584,0.660194174757282
27322,0.671052631578947,0.18796992481203
27323,0.089441667168584,0.582089552238806
27324,0.581818181818182,0.753086419753086
27325,0.617128463476071,0.872576177285319
27326,0.089441667168584,0.753086419753086
27327,0.145762711864407,0.18796992481203
27328,0.247222222222222,0.582089552238806
27329,0.089441667168584,0.18796992481203
27330,0.089441667168584,0.242424242424242
27331,0.089441667168584,0.18796992481203
27332,0.16542014958205,0.872576177285319
27333,0.654929577464789,0.660194174757282
27334,0.089441667168584,0.18796992481203
27335,0.16542014958205,0.18796992481203
27336,0.089441667168584,0.18796992481203
27337,0.089441667168584,0.753086419753086
27338,0.089441667168584,0.18796992481203
27339,0.281767955801105,0.436974789915966
27340,0.089441667168584,0.18796992481203
27341,0.16542014958205,0.436974789915966
27342,0.089441667168584,0.582089552238806
27343,0.089441667168584,0.18796992481203
27344,0.089441667168584,0.18796992481203
27345,0.089441667168584,0.18796992481203
27346,0.731690622861054,0.872576177285319
27347,0.617128463476071,0.872576177285319
27348,0.089441667168584,0.18796992481203
27349,0.089441667168584,0.4
27350,0.089441667168584,0.872576177285319
27351,0.680672268907563,0.660194174757282
27352,0.089441667168584,0.18796992481203
27353,0.089441667168584,0.4
27354,0.16542014958205,0.660194174757282
27355,0.247222222222222,0.582089552238806
27356,0.089441667168584,0.753086419753086
27357,0.089441667168584,0.18796992481203
27358,0.089441667168584,0.872576177285319
27359,0.341714285714286,0.582089552238806
27360,0.089441667168584,0.753086419753086
27361,0.089441667168584,0.872576177285319
27362,0.089441667168584,0.660194174757282
27363,0.089441667168584,0.18796992481203
27364,0.089441667168584,0.4
27365,0.089441667168584,0.436974789915966
27366,0.676923076923077,0.660194174757282
27367,0.16542014958205,0.753086419753086
27368,0.089441667168584,0.660194174757282
27369,0.089441667168584,0.18796992481203
27370,0.089441667168584,0.872576177285319
27371,0.388888888888889,0.582089552238806
27372,0.089441667168584,0.18796992481203
27373,0.731690622861054,0.872576177285319
27374,0.089441667168584,0.18796992481203
27375,0.16542014958205,0.872576177285319
27376,0.731690622861054,0.872576177285319
27377,0.089441667168584,0.872576177285319
27378,0.089441667168584,0.18796992481203
27379,0.089441667168584,0.18796992481203
27380,0.089441667168584,0.872576177285319
27381,0.089441667168584,0.582089552238806
27382,0.3125,0.18796992481203
27383,0.089441667168584,0.660194174757282
27384,0.089441667168584,0.660194174757282
27385,0.089441667168584,0.872576177285319
27386,0.16542014958205,0.753086419753086
27387,0.664516129032258,0.872576177285319
27388,0.089441667168584,0.4
27389,0.16542014958205,0.436974789915966
27390,0.089441667168584,0.18796992481203
27391,0.089441667168584,0.660194174757282
27392,0.724137931034483,0.753086419753086
27393,0.089441667168584,0.18796992481203
27394,0.089441667168584,0.582089552238806
27395,0.731690622861054,0.872576177285319
27396,0.089441667168584,0.18796992481203
27397,0.731690622861054,0.872576177285319
27398,0.731690622861054,0.872576177285319
27399,0.16542014958205,0.872576177285319
27400,0.089441667168584,0.872576177285319
27401,0.358490566037736,0.436974789915966
27402,0.16542014958205,0.753086419753086
27403,0.089441667168584,0.18796992481203
27404,0.646464646464646,0.18796992481203
27405,0.731690622861054,0.872576177285319
27406,0.089441667168584,0.18796992481203
27407,0.089441667168584,0.18796992481203
27408,0.16542014958205,0.753086419753086
27409,0.680672268907563,0.872576177285319
27410,0.089441667168584,0.18796992481203
27411,0.089441667168584,0.18796992481203
27412,0.16542014958205,0.872576177285319
27413,0.089441667168584,0.436974789915966
27414,0.680672268907563,0.582089552238806
27415,0.089441667168584,0.436974789915966
27416,0.089441667168584,0.18796992481203
27417,0.089441667168584,0.436974789915966
27418,0.341714285714286,0.18796992481203
27419,0.664516129032258,0.872576177285319
27420,0.089441667168584,0.18796992481203
27421,0.089441667168584,0.18796992481203
27422,0.358490566037736,0.753086419753086
27423,0.089441667168584,0.18796992481203
27424,0.089441667168584,0.753086419753086
27425,0.164835164835165,0.916666666666667
27426,0.089441667168584,0.18796992481203
27427,0.089441667168584,0.4
27428,0.089441667168584,0.18796992481203
27429,0.646464646464646,0.18796992481203
27430,0.16542014958205,0.872576177285319
27431,0.16542014958205,0.18796992481203
27432,0.089441667168584,0.18796992481203
27433,0.16542014958205,0.872576177285319
27434,0.16542014958205,0.436974789915966
27435,0.16542014958205,0.436974789915966
27436,0.089441667168584,0.18796992481203
27437,0.089441667168584,0.18796992481203
27438,0.089441667168584,0.18796992481203
27439,0.341714285714286,0.582089552238806
27440,0.265957446808511,0.753086419753086
27441,0.731690622861054,0.872576177285319
27442,0.145762711864407,0.872576177285319
27443,0.089441667168584,0.18796992481203
27444,0.089441667168584,0.18796992481203
27445,0.089441667168584,0.18796992481203
27446,0.089441667168584,0.18796992481203
27447,0.089441667168584,0.18796992481203
27448,0.16542014958205,0.753086419753086
27449,0.089441667168584,0.872576177285319
